REGION;DEP;AR;CANTON;TYPCT;CHEFLIEU;TNCC;ARTMAJ;NCC;ARTMIN;NCCENR
91;11;2;11;1;11091;0;;CHALABRE;;Chalabre
91;11;1;12;1;11099;0;;CONQUES-SUR-ORBIEL;;Conques-sur-Orbiel
91;11;2;13;1;11103;0;;COUIZA;;Couiza
91;11;3;14;1;11106;0;;COURSAN;;Coursan
91;11;3;15;1;11124;0;;DURBAN-CORBIERES;;Durban-Corbières
91;11;1;16;1;11136;0;;FANJEAUX;;Fanjeaux
91;11;3;17;1;11164;0;;GINESTAS;;Ginestas
91;11;1;18;1;11185;0;;LAGRASSE;;Lagrasse
91;11;3;19;1;11203;0;;LEZIGNAN-CORBIERES;;Lézignan-Corbières
91;11;2;20;1;11206;0;;LIMOUX;;Limoux
91;11;1;21;1;11222;0;;MAS-CABARDES;;Mas-Cabardès
91;11;1;22;1;11254;0;;MONTREAL;;Montréal
91;11;1;23;1;11260;0;;MOUTHOUMET;;Mouthoumet
91;11;3;24;4;11262;0;;NARBONNE-EST;;Narbonne-Est
91;11;1;25;1;11286;0;;PEYRIAC-MINERVOIS;;Peyriac-Minervois
91;11;2;26;1;11304;0;;QUILLAN;;Quillan
91;11;2;27;1;11344;0;;SAINT-HILAIRE;;Saint-Hilaire
91;11;1;28;1;11367;0;;SAISSAC;;Saissac
91;11;1;29;1;11371;0;;SALLES-SUR-L'HERS;;Salles-sur-l'Hers
91;11;3;30;1;11379;0;;SIGEAN;;Sigean
91;11;3;31;1;11401;0;;TUCHAN;;Tuchan
91;11;1;32;4;11069;0;;CARCASSONNE  3E  CANTON;;Carcassonne  3e  Canton
91;11;3;33;2;11262;0;;NARBONNE-OUEST;;Narbonne-Ouest
91;11;3;34;2;11262;0;;NARBONNE-SUD;;Narbonne-Sud
91;11;1;35;4;11069;0;;CARCASSONNE  2E  CANTON-SUD;;Carcassonne  2e  Canton-Sud
73;12;3;01;1;12013;1;;AUBIN;;Aubin
73;12;1;02;1;12025;0;;BELMONT-SUR-RANCE;;Belmont-sur-Rance
73;12;2;03;1;12033;0;;BOZOULS;;Bozouls
73;12;1;04;1;12044;0;;CAMARES;;Camarès
73;12;1;05;1;12047;0;;CAMPAGNAC;;Campagnac
73;12;3;06;1;12052;0;;CAPDENAC-GARE;;Capdenac-Gare
73;12;2;07;1;12057;0;;CASSAGNES-BEGONHES;;Cassagnes-Bégonhès
73;12;2;08;1;12076;0;;CONQUES;;Conques
73;12;1;09;1;12077;0;;CORNUS;;Cornus
73;12;3;10;1;12089;0;;DECAZEVILLE;;Decazeville
73;12;2;11;1;12094;1;;ENTRAYGUES-SUR-TRUYERE;;Entraygues-sur-Truyère
73;12;2;12;1;12096;1;;ESPALION;;Espalion
73;12;2;13;1;12098;1;;ESTAING;;Estaing
73;12;2;14;1;12119;0;;LAGUIOLE;;Laguiole
73;12;2;15;1;12120;0;;LAISSAC;;Laissac
73;12;2;16;1;12138;0;;MARCILLAC-VALLON;;Marcillac-Vallon
73;12;1;17;2;12145;0;;MILLAU-EST;;Millau-Est
73;12;3;18;1;12148;0;;MONTBAZENS;;Montbazens
73;12;2;19;1;12164;0;;MUR-DE-BARREZ;;Mur-de-Barrez
73;12;3;20;1;12167;0;;NAJAC;;Najac
73;12;1;21;1;12168;0;;NANT;;Nant
73;12;2;22;1;12169;0;;NAUCELLE;;Naucelle
73;12;1;23;1;12180;0;;PEYRELEAU;;Peyreleau
73;12;2;24;1;12185;0;;PONT-DE-SALARS;;Pont-de-Salars
73;12;2;25;1;12197;0;;REQUISTA;;Réquista
73;12;3;26;1;12198;0;;RIEUPEYROUX;;Rieupeyroux
73;12;2;27;1;12199;0;;RIGNAC;;Rignac
73;12;2;28;2;12202;0;;RODEZ-EST;;Rodez-Est
73;12;1;29;1;12208;0;;SAINT-AFFRIQUE;;Saint-Affrique
73;12;2;30;1;12209;0;;SAINT-AMANS-DES-COTS;;Saint-Amans-des-Cots
73;12;1;31;1;12213;0;;SAINT-BEAUZELY;;Saint-Beauzély
73;12;2;32;1;12214;0;;SAINT-CHELY-D'AUBRAC;;Saint-Chély-d'Aubrac
73;12;2;33;1;12223;0;;SAINTE-GENEVIEVE-SUR-ARGENCE;;Sainte-Geneviève-sur-Argence
73;12;2;34;1;12224;0;;SAINT-GENIEZ-D'OLT;;Saint-Geniez-d'Olt
73;12;1;35;1;12244;0;;SAINT-ROME-DE-TARN;;Saint-Rome-de-Tarn
73;12;1;36;1;12248;0;;SAINT-SERNIN-SUR-RANCE;;Saint-Sernin-sur-Rance
73;12;1;37;1;12253;0;;SALLES-CURAN;;Salles-Curan
73;12;2;38;1;12258;3;(LA);SALVETAT-PEYRALES;(La);Salvetat-Peyralès
73;12;2;39;1;12056;0;;BARAQUEVILLE-SAUVETERRE;;Baraqueville-Sauveterre
73;12;1;40;1;12270;0;;SEVERAC-LE-CHATEAU;;Sévérac-le-Château
73;12;1;41;1;12294;0;;VEZINS-DE-LEVEZOU;;Vézins-de-Lévézou
73;12;3;42;1;12300;0;;VILLEFRANCHE-DE-ROUERGUE;;Villefranche-de-Rouergue
73;12;3;43;1;12301;0;;VILLENEUVE;;Villeneuve
73;12;1;44;2;12145;0;;MILLAU-OUEST;;Millau-Ouest
73;12;2;45;2;12202;0;;RODEZ-OUEST;;Rodez-Ouest
73;12;2;46;2;12202;0;;RODEZ-NORD;;Rodez-Nord
93;13;1;01;2;13001;1;;AIX-EN-PROVENCE-NORD-EST;;Aix-en-Provence-Nord-Est
93;13;1;02;2;13001;1;;AIX-EN-PROVENCE-SUD-OUEST;;Aix-en-Provence-Sud-Ouest
93;13;2;03;2;13004;1;;ARLES-EST;;Arles-Est
93;13;2;04;4;13004;1;;ARLES-OUEST;;Arles-Ouest
93;13;3;05;2;13005;1;;AUBAGNE-OUEST;;Aubagne-Ouest
93;13;4;06;1;13014;0;;BERRE-L'ETANG;;Berre-l'Étang
93;13;2;07;1;13027;0;;CHATEAURENARD;;Châteaurenard
93;13;3;08;1;13028;3;(LA);CIOTAT;(La);Ciotat
93;13;2;09;1;13035;1;;EYGUIERES;;Eyguières
93;13;1;10;1;13041;0;;GARDANNE;;Gardanne
93;13;4;11;2;13047;1;;ISTRES-NORD;;Istres-Nord
93;13;1;12;1;13050;0;;LAMBESC;;Lambesc
93;13;3;13;4;13055;0;;MARSEILLE-BELSUNCE;;Marseille-Belsunce
93;13;3;14;4;13055;0;;MARSEILLE - NOTRE-DAME-DU-MONT;;Marseille - Notre-Dame-du-Mont
93;13;3;16;4;13055;0;;MARSEILLE-LES GRANDS-CARMES;;Marseille-Les Grands-Carmes
93;13;3;17;4;13055;0;;MARSEILLE-LA BELLE-DE-MAI;;Marseille-La Belle-de-Mai
93;13;3;18;4;13055;0;;MARSEILLE-LES CINQ-AVENUES;;Marseille-Les Cinq-Avenues
93;13;3;19;4;13055;0;;MARSEILLE-LE CAMAS;;Marseille-Le Camas
93;13;3;21;4;13055;0;;MARSEILLE - SAINT-JUST;;Marseille - Saint-Just
93;13;3;22;4;13055;0;;MARSEILLE-MONTOLIVET;;Marseille-Montolivet
93;13;3;23;4;13055;0;;MARSEILLE-LA CAPELETTE;;Marseille-La Capelette
93;13;3;24;4;13055;0;;MARSEILLE - SAINT-GINIEZ;;Marseille - Saint-Giniez
93;13;4;25;4;13056;0;;MARTIGUES-EST;;Martigues-Est
93;13;2;26;1;13067;1;;ORGON;;Orgon
93;13;1;27;1;13074;0;;PEYROLLES-EN-PROVENCE;;Peyrolles-en-Provence
93;13;2;28;1;13078;0;;PORT-SAINT-LOUIS-DU-RHONE;;Port-Saint-Louis-du-Rhône
93;13;3;29;1;13086;0;;ROQUEVAIRE;;Roquevaire
93;13;2;30;1;13096;0;;SAINTES-MARIES-DE-LA-MER;;Saintes-Maries-de-la-Mer
93;13;2;31;1;13100;0;;SAINT-REMY-DE-PROVENCE;;Saint-Rémy-de-Provence
93;13;1;32;1;13103;0;;SALON-DE-PROVENCE;;Salon-de-Provence
93;13;2;33;1;13108;0;;TARASCON;;Tarascon
93;13;1;34;1;13110;0;;TRETS;;Trets
93;13;3;35;1;13002;1;;ALLAUCH;;Allauch
93;13;4;36;1;13054;0;;MARIGNANE;;Marignane
93;13;3;37;4;13055;0;;MARSEILLE - SAINT-LAMBERT;;Marseille - Saint-Lambert
93;13;3;38;4;13055;0;;MARSEILLE - SAINT-MAURONT;;Marseille - Saint-Mauront
93;13;3;39;4;13055;0;;MARSEILLE-VERDURON;;Marseille-Verduron
93;13;3;40;4;13055;0;;MARSEILLE-LA ROSE;;Marseille-La Rose
93;13;3;41;4;13055;0;;MARSEILLE-LES OLIVES;;Marseille-Les Olives
93;13;3;42;4;13055;0;;MARSEILLE - SAINT-MARCEL;;Marseille - Saint-Marcel
93;13;3;43;4;13055;0;;MARSEILLE-LA POMME;;Marseille-La Pomme
93;13;3;44;4;13055;0;;MARSEILLE-LA POINTE-ROUGE;;Marseille-La Pointe-Rouge
93;13;3;45;4;13055;0;;MARSEILLE - SAINT-BARTHELEMY;;Marseille - Saint-Barthélemy
93;13;3;46;4;13055;0;;MARSEILLE-MAZARGUES;;Marseille-Mazargues
93;13;1;47;4;13001;1;;AIX-EN-PROVENCE-CENTRE;;Aix-en-Provence-Centre
93;13;4;48;1;13026;0;;CHATEAUNEUF-COTE-BLEUE;;Châteauneuf-Côte-Bleue
93;13;4;49;2;13047;1;;ISTRES-SUD;;Istres-Sud
93;13;4;50;2;13056;0;;MARTIGUES-OUEST;;Martigues-Ouest
93;13;1;51;1;13069;0;;PELISSANNE;;Pélissanne
93;13;1;52;1;13071;4;(LES);PENNES-MIRABEAU;(Les);Pennes-Mirabeau
93;13;4;53;1;13117;0;;VITROLLES;;Vitrolles
93;13;3;54;2;13005;1;;AUBAGNE-EST;;Aubagne-Est
93;13;3;55;4;13055;0;;MARSEILLE-LA BLANCARDE;;Marseille-La Blancarde
93;13;3;56;4;13055;0;;MARSEILLE-LES TROIS LUCS;;Marseille-Les Trois Lucs
93;13;3;57;4;13055;0;;MARSEILLE - NOTRE-DAME-LIMITE;;Marseille - Notre-Dame-Limite
93;13;3;58;4;13055;0;;MARSEILLE - SAINTE-MARGUERITE;;Marseille - Sainte-Marguerite
93;13;3;59;4;13055;0;;MARSEILLE-VAUBAN;;Marseille-Vauban
25;14;4;01;1;14027;1;;AUNAY-SUR-ODON;;Aunay-sur-Odon
25;14;1;02;1;14035;0;;BALLEROY;;Balleroy
25;14;1;03;1;14047;0;;BAYEUX;;Bayeux
25;14;4;04;1;14061;2;(LE);BENY-BOCAGE;(Le);Bény-Bocage
25;14;3;05;1;14077;0;;BLANGY-LE-CHATEAU;;Blangy-le-Château
25;14;2;06;1;14092;0;;BOURGUEBUS;;Bourguébus
25;14;2;07;1;14100;0;;BRETTEVILLE-SUR-LAIZE;;Bretteville-sur-Laize
25;14;2;08;2;14118;0;;CAEN  1ER CANTON;;Caen  1er Canton
25;14;2;09;2;14118;0;;CAEN  2E  CANTON;;Caen  2e  Canton
25;14;3;10;1;14126;0;;CAMBREMER;;Cambremer
25;14;1;11;1;14143;0;;CAUMONT-L'EVENTE;;Caumont-l'Éventé
25;14;4;12;1;14174;0;;CONDE-SUR-NOIREAU;;Condé-sur-Noireau
25;14;2;13;1;14200;0;;CREULLY;;Creully
25;14;2;14;1;14228;0;;DOUVRES-LA-DELIVRANDE;;Douvres-la-Délivrande
25;14;3;15;1;14229;0;;DOZULE;;Dozulé
25;14;2;16;1;14257;1;;EVRECY;;Évrecy
25;14;2;17;2;14258;0;;FALAISE-NORD;;Falaise-Nord
25;14;2;18;2;14258;0;;FALAISE-SUD;;Falaise-Sud
25;14;3;19;1;14333;0;;HONFLEUR;;Honfleur
25;14;1;20;1;14342;1;;ISIGNY-SUR-MER;;Isigny-sur-Mer
25;14;3;21;2;14366;0;;LISIEUX  1ER CANTON;;Lisieux  1er Canton
25;14;3;22;2;14366;0;;LISIEUX  2E  CANTON;;Lisieux  2e  Canton
25;14;3;23;1;14371;0;;LIVAROT;;Livarot
25;14;3;24;1;14431;0;;MEZIDON-CANON;;Mézidon-Canon
25;14;2;25;1;14452;0;;MORTEAUX-COULIBOEUF;;Morteaux-Coulibœuf
25;14;3;26;1;14478;1;;ORBEC;;Orbec
25;14;3;27;1;14514;0;;PONT-L'EVEQUE;;Pont-l'Évêque
25;14;1;28;1;14552;0;;RYES;;Ryes
25;14;3;29;1;14654;0;;SAINT-PIERRE-SUR-DIVES;;Saint-Pierre-sur-Dives
25;14;4;30;1;14658;0;;SAINT-SEVER-CALVADOS;;Saint-Sever-Calvados
25;14;2;31;1;14689;0;;THURY-HARCOURT;;Thury-Harcourt
25;14;2;32;1;14692;0;;TILLY-SUR-SEULLES;;Tilly-sur-Seulles
25;14;1;33;1;14711;0;;TREVIERES;;Trévières
25;14;2;34;1;14712;0;;TROARN;;Troarn
25;14;3;35;1;14715;0;;TROUVILLE-SUR-MER;;Trouville-sur-Mer
25;14;4;36;1;14726;0;;VASSY;;Vassy
25;14;2;37;1;14752;0;;VILLERS-BOCAGE;;Villers-Bocage
25;14;4;38;1;14762;0;;VIRE;;Vire
25;14;2;39;4;14118;0;;CAEN  3E  CANTON;;Caen  3e  Canton
25;14;2;40;2;14118;0;;CAEN  4E  CANTON;;Caen  4e  Canton
25;14;2;41;4;14327;1;;HEROUVILLE-SAINT-CLAIR (CAEN 5E CANTON);;Hérouville-Saint-Clair (Caen 5e Canton)
25;14;2;42;5;14118;0;;CAEN-HEROUVILLE (CAEN 6E CANTON);;Caen-Hérouville (Caen 6e Canton)
25;14;2;43;2;14118;0;;CAEN  7E  CANTON;;Caen  7e  Canton
25;14;2;44;2;14118;0;;CAEN  8E  CANTON;;Caen  8e  Canton
25;14;2;45;4;14118;0;;CAEN  9E  CANTON;;Caen  9e  Canton
25;14;2;46;2;14118;0;;CAEN 10E  CANTON;;Caen 10e  Canton
25;14;2;47;1;14117;0;;CABOURG;;Cabourg
25;14;2;48;1;14488;1;;OUISTREHAM;;Ouistreham
25;14;3;49;2;14366;0;;LISIEUX  3E  CANTON;;Lisieux  3e  Canton
83;15;3;01;1;15001;1;;ALLANCHE;;Allanche
83;15;1;02;4;15014;1;;AURILLAC  1ER CANTON;;Aurillac  1er Canton
83;15;1;03;2;15014;1;;AURILLAC  2E  CANTON;;Aurillac  2e  Canton
83;15;2;04;1;15038;0;;CHAMPS-SUR-TARENTAINE-MARCHAL;;Champs-sur-Tarentaine-Marchal
83;15;3;05;1;15045;0;;CHAUDES-AIGUES;;Chaudes-Aigues
83;15;3;06;1;15054;0;;CONDAT;;Condat
83;15;1;07;1;15094;0;;LAROQUEBROU;;Laroquebrou
83;15;3;08;1;15119;0;;MASSIAC;;Massiac
83;15;2;09;1;15120;0;;MAURIAC;;Mauriac
83;15;1;10;1;15122;0;;MAURS;;Maurs
83;15;1;11;1;15134;0;;MONTSALVY;;Montsalvy
83;15;3;12;1;15138;0;;MURAT;;Murat
83;15;3;13;1;15152;0;;PIERREFORT;;Pierrefort
83;15;2;14;1;15153;0;;PLEAUX;;Pleaux
83;15;2;15;1;15162;0;;RIOM-ES-MONTAGNES;;Riom-ès-Montagnes
83;15;3;16;1;15168;0;;RUYNES-EN-MARGERIDE;;Ruynes-en-Margeride
83;15;2;17;1;15169;0;;SAIGNES;;Saignes
83;15;1;18;1;15175;0;;SAINT-CERNIN;;Saint-Cernin
83;15;3;19;2;15187;0;;SAINT-FLOUR-NORD;;Saint-Flour-Nord
83;15;3;20;2;15187;0;;SAINT-FLOUR-SUD;;Saint-Flour-Sud
83;15;1;21;1;15196;0;;SAINT-MAMET-LA-SALVETAT;;Saint-Mamet-la-Salvetat
83;15;2;22;1;15219;0;;SALERS;;Salers
83;15;1;23;1;15258;0;;VIC-SUR-CERE;;Vic-sur-Cère
83;15;1;24;4;15014;1;;AURILLAC  3E  CANTON;;Aurillac  3e  Canton
83;15;1;25;2;15014;1;;AURILLAC  4E  CANTON;;Aurillac  4e  Canton
83;15;1;26;1;15012;1;;ARPAJON-SUR-CERE;;Arpajon-sur-Cère
83;15;1;27;1;15083;0;;JUSSAC;;Jussac
54;16;3;01;1;16005;1;;AIGRE;;Aigre
54;16;1;02;4;16015;1;;ANGOULEME-EST;;Angoulême-Est
54;16;1;03;4;16015;1;;ANGOULEME-NORD;;Angoulême-Nord
54;16;1;04;1;16020;1;;AUBETERRE-SUR-DRONNE;;Aubeterre-sur-Dronne
54;16;2;05;1;16025;0;;BAIGNES-SAINTE-RADEGONDE;;Baignes-Sainte-Radegonde
54;16;2;06;1;16028;0;;BARBEZIEUX-SAINT-HILAIRE;;Barbezieux-Saint-Hilaire
54;16;1;07;1;16046;0;;BLANZAC-PORCHERESSE;;Blanzac-Porcheresse
54;16;2;08;1;16066;0;;BROSSAC;;Brossac
54;16;3;09;1;16070;0;;CHABANAIS;;Chabanais
54;16;1;10;1;16073;0;;CHALAIS;;Chalais
54;16;3;11;1;16076;0;;CHAMPAGNE-MOUTON;;Champagne-Mouton
54;16;2;12;1;16090;0;;CHATEAUNEUF-SUR-CHARENTE;;Châteauneuf-sur-Charente
54;16;2;13;2;16102;0;;COGNAC-NORD;;Cognac-Nord
54;16;3;14;2;16106;0;;CONFOLENS-NORD;;Confolens-Nord
54;16;3;15;2;16106;0;;CONFOLENS-SUD;;Confolens-Sud
54;16;1;16;1;16163;1;;HIERSAC;;Hiersac
54;16;2;17;1;16167;0;;JARNAC;;Jarnac
54;16;3;18;1;16206;0;;MANSLE;;Mansle
54;16;1;19;1;16223;0;;MONTBRON;;Montbron
54;16;3;20;1;16225;0;;MONTEMBOEUF;;Montembœuf
54;16;1;21;1;16230;0;;MONTMOREAU-SAINT-CYBARD;;Montmoreau-Saint-Cybard
54;16;1;22;1;16281;3;(LA);ROCHEFOUCAULD;(La);Rochefoucauld
54;16;2;23;1;16286;0;;ROUILLAC;;Rouillac
54;16;3;24;1;16292;0;;RUFFEC;;Ruffec
54;16;1;25;1;16295;0;;SAINT-AMANT-DE-BOIXE;;Saint-Amant-de-Boixe
54;16;3;26;1;16308;0;;SAINT-CLAUD;;Saint-Claud
54;16;2;27;1;16366;0;;SEGONZAC;;Segonzac
54;16;1;28;1;16408;0;;VILLEBOIS-LAVALETTE;;Villebois-Lavalette
54;16;3;29;1;16409;0;;VILLEFAGNAN;;Villefagnan
54;16;1;30;1;16113;3;(LA);COURONNE;(La);Couronne
54;16;1;31;1;16291;0;;RUELLE-SUR-TOUVRE;;Ruelle-sur-Touvre
54;16;1;32;1;16374;0;;SOYAUX;;Soyaux
54;16;2;33;2;16102;0;;COGNAC-SUD;;Cognac-Sud
54;16;1;34;4;16015;1;;ANGOULEME-OUEST;;Angoulême-Ouest
54;16;1;35;1;16154;0;;GOND-PONTOUVRE;;Gond-Pontouvre
54;17;2;01;1;17003;1;;AIGREFEUILLE-D'AUNIS;;Aigrefeuille-d'Aunis
54;17;1;02;1;17016;1;;ARCHIAC;;Archiac
54;17;3;03;1;17019;1;;ARS-EN-RE;;Ars-en-Ré
54;17;5;04;1;17024;1;;AULNAY;;Aulnay
54;17;4;05;1;17072;0;;BURIE;;Burie
54;17;2;06;1;17093;2;(LE);CHATEAU-D'OLERON;(Le);Château-d'Oléron
54;17;3;07;1;17127;0;;COURCON;;Courçon
54;17;4;08;1;17131;0;;COZES;;Cozes
54;17;4;09;1;17172;0;;GEMOZAC;;Gémozac
54;17;3;10;1;17194;3;(LA);JARRIE;(La);Jarrie
54;17;1;11;1;17197;0;;JONZAC;;Jonzac
54;17;5;12;1;17211;0;;LOULAY;;Loulay
54;17;3;13;1;17218;0;;MARANS;;Marans
54;17;2;14;1;17219;0;;MARENNES;;Marennes
54;17;5;15;1;17224;0;;MATHA;;Matha
54;17;1;16;1;17236;0;;MIRAMBEAU;;Mirambeau
54;17;1;17;1;17240;0;;MONTENDRE;;Montendre
54;17;1;18;1;17241;0;;MONTGUYON;;Montguyon
54;17;1;19;1;17243;0;;MONTLIEU-LA-GARDE;;Montlieu-la-Garde
54;17;4;20;1;17283;0;;PONS;;Pons
54;17;2;21;2;17299;0;;ROCHEFORT-NORD;;Rochefort-Nord
54;17;2;22;4;17299;0;;ROCHEFORT-SUD;;Rochefort-Sud
54;17;3;23;4;17300;3;(LA);ROCHELLE  1ER CANTON;(La);Rochelle  1er Canton
54;17;3;24;4;17300;3;(LA);ROCHELLE  2E  CANTON;(La);Rochelle  2e  Canton
54;17;2;25;2;17306;0;;ROYAN-EST;;Royan-Est
54;17;2;26;1;17308;0;;SAINT-AGNANT;;Saint-Agnant
54;17;1;27;1;17331;0;;SAINT-GENIS-DE-SAINTONGE;;Saint-Genis-de-Saintonge
54;17;5;28;1;17344;0;;SAINT-HILAIRE-DE-VILLEFRANCHE;;Saint-Hilaire-de-Villefranche
54;17;5;29;1;17347;0;;SAINT-JEAN-D'ANGELY;;Saint-Jean-d'Angély
54;17;3;30;1;17369;0;;SAINT-MARTIN-DE-RE;;Saint-Martin-de-Ré
54;17;2;31;1;17385;0;;SAINT-PIERRE-D'OLERON;;Saint-Pierre-d'Oléron
54;17;4;32;1;17387;0;;SAINT-PORCHAIRE;;Saint-Porchaire
54;17;5;33;1;17397;0;;SAINT-SAVINIEN;;Saint-Savinien
54;17;4;34;2;17415;0;;SAINTES-NORD;;Saintes-Nord
54;17;4;35;2;17415;0;;SAINTES-OUEST;;Saintes-Ouest
54;17;4;36;1;17421;0;;SAUJON;;Saujon
54;17;2;37;1;17434;0;;SURGERES;;Surgères
54;17;5;38;1;17448;0;;TONNAY-BOUTONNE;;Tonnay-Boutonne
54;17;2;39;1;17449;0;;TONNAY-CHARENTE;;Tonnay-Charente
54;17;2;40;1;17452;3;(LA);TREMBLADE;(La);Tremblade
54;17;3;41;4;17300;3;(LA);ROCHELLE  3E  CANTON;(La);Rochelle  3e  Canton
54;17;3;42;4;17300;3;(LA);ROCHELLE  4E  CANTON;(La);Rochelle  4e  Canton
54;17;2;43;2;17306;0;;ROYAN-OUEST;;Royan-Ouest
54;17;3;44;2;17300;3;(LA);ROCHELLE  5E  CANTON;(La);Rochelle  5e  Canton
54;17;3;45;4;17300;3;(LA);ROCHELLE  6E  CANTON;(La);Rochelle  6e  Canton
54;17;3;46;1;17028;1;;AYTRE;;Aytré
54;17;2;47;4;17299;0;;ROCHEFORT-CENTRE;;Rochefort-Centre
54;17;3;48;4;17300;3;(LA);ROCHELLE  7E  CANTON;(La);Rochelle  7e  Canton
54;17;3;49;2;17300;3;(LA);ROCHELLE  8E  CANTON;(La);Rochelle  8e  Canton
54;17;3;50;2;17300;3;(LA);ROCHELLE  9E  CANTON;(La);Rochelle  9e  Canton
54;17;4;51;2;17415;0;;SAINTES-EST;;Saintes-Est
24;18;1;01;1;18003;4;(LES);AIX-D'ANGILLON;(Les);Aix-d'Angillon
24;18;3;02;1;18011;1;;ARGENT-SUR-SAULDRE;;Argent-sur-Sauldre
24;18;3;03;1;18015;1;;AUBIGNY-SUR-NERE;;Aubigny-sur-Nère
24;18;1;04;1;18023;0;;BAUGY;;Baugy
24;18;1;05;4;18033;0;;BOURGES  1ER CANTON;;Bourges  1er Canton
24;18;3;06;1;18047;3;(LA);CHAPELLE-D'ANGILLON;(La);Chapelle-d'Angillon
24;18;2;07;1;18052;0;;CHARENTON-DU-CHER;;Charenton-du-Cher
24;18;1;08;1;18055;0;;CHAROST;;Chârost
24;18;2;09;1;18057;0;;CHATEAUMEILLANT;;Châteaumeillant
24;18;2;10;1;18058;0;;CHATEAUNEUF-SUR-CHER;;Châteauneuf-sur-Cher
24;18;2;11;1;18059;2;(LE);CHATELET;(Le);Châtelet
24;18;2;12;1;18087;0;;DUN-SUR-AURON;;Dun-sur-Auron
24;18;3;13;1;18103;0;;GRACAY;;Graçay
24;18;2;14;1;18108;3;(LA);GUERCHE-SUR-L'AUBOIS;(La);Guerche-sur-l'Aubois
24;18;1;15;1;18109;1;;HENRICHEMONT;;Henrichemont
24;18;1;16;1;18125;0;;LERE;;Léré
24;18;1;17;1;18126;0;;LEVET;;Levet
24;18;2;18;1;18127;0;;LIGNIERES;;Lignières
24;18;3;19;1;18134;0;;LURY-SUR-ARNON;;Lury-sur-Arnon
24;18;3;20;1;18141;0;;MEHUN-SUR-YEVRE;;Mehun-sur-Yèvre
24;18;2;21;1;18160;0;;NERONDES;;Nérondes
24;18;2;22;1;18197;0;;SAINT-AMAND-MONTROND;;Saint-Amand-Montrond
24;18;1;23;1;18223;0;;SAINT-MARTIN-D'AUXIGNY;;Saint-Martin-d'Auxigny
24;18;1;24;1;18240;0;;SANCERGUES;;Sancergues
24;18;1;25;1;18241;0;;SANCERRE;;Sancerre
24;18;2;26;1;18242;0;;SANCOINS;;Sancoins
24;18;2;27;1;18245;0;;SAULZAIS-LE-POTIER;;Saulzais-le-Potier
24;18;1;28;1;18269;0;;VAILLY-SUR-SAULDRE;;Vailly-sur-Sauldre
24;18;3;29;4;18279;0;;VIERZON  1ER CANTON;;Vierzon  1er Canton
24;18;3;30;2;18279;0;;VIERZON  2E  CANTON;;Vierzon  2e  Canton
24;18;1;31;4;18033;0;;BOURGES  2E  CANTON;;Bourges  2e  Canton
24;18;1;32;4;18033;0;;BOURGES  3E  CANTON;;Bourges  3e  Canton
24;18;1;33;4;18033;0;;BOURGES  4E  CANTON;;Bourges  4e  Canton
24;18;1;34;4;18033;0;;BOURGES  5E  CANTON;;Bourges  5e  Canton
24;18;1;35;1;18205;0;;SAINT-DOULCHARD;;Saint-Doulchard
74;19;2;01;1;19010;1;;ARGENTAT;;Argentat
74;19;1;02;1;19015;1;;AYEN;;Ayen
74;19;1;03;1;19019;0;;BEAULIEU-SUR-DORDOGNE;;Beaulieu-sur-Dordogne
74;19;1;04;1;19023;0;;BEYNAT;;Beynat
74;19;3;05;1;19028;0;;BORT-LES-ORGUES;;Bort-les-Orgues
74;19;1;06;4;19031;0;;BRIVE-LA-GAILLARDE-NORD-EST;;Brive-la-Gaillarde-Nord-Est
74;19;3;07;1;19033;0;;BUGEAT;;Bugeat
74;19;2;08;1;19062;0;;CORREZE;;Corrèze
74;19;1;09;1;19072;0;;DONZENAC;;Donzenac
74;19;2;10;1;19073;1;;EGLETONS;;Égletons
74;19;3;11;1;19080;1;;EYGURANDE;;Eygurande
74;19;1;12;1;19094;0;;JUILLAC;;Juillac
74;19;2;13;1;19106;0;;LAPLEAU;;Lapleau
74;19;1;14;1;19107;0;;LARCHE;;Larche
74;19;1;15;1;19121;0;;LUBERSAC;;Lubersac
74;19;2;16;1;19133;0;;MERCOEUR;;Mercœur
74;19;3;17;1;19136;0;;MEYMAC;;Meymac
74;19;1;18;1;19138;0;;MEYSSAC;;Meyssac
74;19;3;19;1;19148;0;;NEUVIC;;Neuvic
74;19;2;20;1;19174;3;(LA);ROCHE-CANILLAC;(La);Roche-Canillac
74;19;2;21;1;19237;0;;SAINT-PRIVAT;;Saint-Privat
74;19;2;22;1;19255;0;;SEILHAC;;Seilhac
74;19;3;23;1;19261;0;;SORNAC;;Sornac
74;19;2;24;1;19269;0;;TREIGNAC;;Treignac
74;19;2;25;4;19272;0;;TULLE-URBAIN-NORD;;Tulle-Urbain-Nord
74;19;2;26;4;19272;0;;TULLE-URBAIN-SUD;;Tulle-Urbain-Sud
74;19;3;27;2;19275;1;;USSEL-EST;;Ussel-Est
74;19;2;28;1;19276;1;;UZERCHE;;Uzerche
74;19;1;29;1;19285;0;;VIGEOIS;;Vigeois
74;19;1;30;2;19031;0;;BRIVE-LA-GAILLARDE-SUD-EST;;Brive-la-Gaillarde-Sud-Est
74;19;1;31;4;19031;0;;BRIVE-LA-GAILLARDE-CENTRE;;Brive-la-Gaillarde-Centre
